index,tweet
15751,"Use of the #FridaysForFuture #map has been declining. After talking to some people we found out not many people know what the @FridaysForFuture map is for. The next few weeks we will inform you what the FFF map is for and why it's important!
Keep watching this channel! https://t.co/4efkCbXmQ2"
15757,"#NewsForTeens
Gen Z consumers in India, China and Mexico are more environmentally engaged than their peers in richer countries like the US, the UK and Germany. Here’s more: https://t.co/CvrgmuJ5NU #FridaysForFuture #Econ"
15758,"Live like you will die tomorrow, dream like you will live forever.
#FridayFeeling #Fridaymotivation #FridayVibes #fridayfitness #FridaysForFuture #FridayMornings https://t.co/Zs6Tdjjtpz"
15766,"Garret Graves is clueless, fossil fuel companies already have 9000 leases they aren't using #GlobalClimateTreaty #cspan2 #ClimateCrisis #WaterIsLife #ClimateEmergency #ClimateChange #Globalwarming #FridaysForFuture #Youth4Climate #ActOnClimate #cnnnewsroom"
15768,"@OptimisticRight @TonyHellings @chrisarfak You just weren't smart enough to get her joke...

#GretaThunberg #FridaysForFuture 
https://t.co/uPMGrYD6eW https://t.co/WaygeCRb01"
15775,"#ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  

Tell the truth, a Renewable future will kill us all.
Read real CO2 emissions with Data:"
15779,Huge thanks to our friends at Friday’s for Future Philly for today’s climate strike :) #ClimateStrike #strike #FFF #FridaysForFuture https://t.co/QuWOoev5SB
15780,"Humans are so destructive. We are poisoning the air, land and water resources we need to survive.  Speak up for the future of the planet.
#ActOnClimate #AirPollution #ClimateCrisis #deforestation #environment #ESG #FridaysForFuture #stopadani #nocoal"
15786,Love and kindness are never wasted. #KindnessMatters #FridaysForFuture #GlobalGoals #loveislove
15788,It's a WAKE UP call. #GlobalClimateStrike #PeopleNotProfit #FridaysForFuture https://t.co/pUNcRtz5pW
15790,"Worldwide Protest by Millions of People Rising to Save our Planet Earth and Stop Climate Change
Please Help Retweet
@Friday4Future
https://t.co/PvydObtxBZ

♥☮✌🌎
#FridaysForFuture #Media
#Peace #love #Art #Music #Vegan #rt #news #ClimateChange #covid19 #sports"
15791,"📢 ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE! 📢

Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! 

Find out more: https://t.co/qtP19TfgPj

#FridaysForFuture
Design made by: @namevdelang"
15795,Earlier today members of the Galway branch of @Fridays4future marched to raise awareness of global climate inaction🌳 Our reporters spoke with representatives of the organisation and their supporters #galway #fridaysforfuture #climatecrisis https://t.co/zm04c4IAub
15799,Even our colleagues currently on our icebreaker #Polarstern in the Weddell Sea (Antarctica) joined the #GlobalClimateStrike! #PeopleNotProfit #PeaceAndJustice #FridaysForFuture #Klimastreik
15800,"We are currently updating the website to give you all the information about the places and times: https://t.co/H45da3rwC9

Please also check your local #FridaysForFuture account on social media for any further information. #StandWithUkraine"
15805,"If you're a small or medium-sized business need to have SumUp in their toolkit.  Get paid on the Go!!
#Friyay #FridayVibes #TGIF #FridaysForFuture
learn more &gt;&gt;&gt; https://t.co/wyb3x4ApaI https://t.co/VEnFXsRAfm"
15823,What do Young Adults Think about Climate Change? Let’s Find Out! My new @Medium #story #climatechange #climateaction #climatecrisis @GretaThunberg #FridaysForFuture  https://t.co/EEE6ouHB5h
15845,"#ClimateStrike Week 54 
Global North countries and fossil fuels companies must take responsibility for the most affected people suffered and still suffering by climate change.
#ClimateJustice
#PayUp4LossAndDamage 
#FridaysForFuture
#ClimateEmergency #COP27 https://t.co/2ePsT4csVe"
15856,"“World close to ‘irreversible’ #climatebreakdown, warn major studies
Key UN reports published in last two days warn urgent and collective action needed – as oil firms report astronomical profits”
#ClimateEmergency #ClimateCrisis #FridaysForFuture #COP27 
https://t.co/XDYGVBkbui https://t.co/aIDTezu5yd"
15861,"Bicycles belong.
Join in and speak up for bicycles in your community 
#bicycles #bikes #cargobikes #Brampton #radbicycles #ClimateCrisis #cycling #FridaysForFuture #railstotrails #Mobility"
15866,"Week 84 for climate justice.
#FridaysForFuture 
#ClimateActionNow 
#PeopleNotProfit https://t.co/fPON0AsUWS"
15870,"Taking the stage, but to raise up others, @Janefonda returns to DC. #FireDrillFridays #greenpeace #FridaysForFuture https://t.co/BwbpCsxAcA"
15875,"Living in a clean, healthy and sustainable environment is a human right.
#FridaysForFuture https://t.co/Zynf6Am7FH"
15887,"#Permaculture #lifestyle #healthy #Sustainable #FridaysForFuture Messaging about sustainability is pretty difficult in modern times. Read some ideas in this short post (less than 400 words)
https://t.co/OjJvW09Wjx"
15907,"YACAP is going to #COP27 — this year's UN Climate Summit! 🦋

Our national coordinator, @alabmirasol, and our international spokesperson, @mitzijonelle will be representing us as they demand for climate justice alongside other youth leaders across the globe. 

#FridaysForFuture https://t.co/CVCHlLBznZ"
15912,It is good to be out at #FridaysForFuture again.  We have to act. #ClimateJustice https://t.co/O0GjwAWxyN
15921,"Sign the fossil fuel treaty via @Fridays4future.

Go to https://t.co/3tYO2Up0E2.

#FossilFuelTreaty #FridaysForFuture 
#climateemergency
#KeepItInTheGround"
15925,"To many people an outdated cell phone is trash. To staff at our #ewaste recycling facility it is treasure. For every 1 million cell phones that are #recycled, 35,274 lbs of copper, 772 lbs of silver, 75 lbs of gold, and 33 lbs of palladium can be recovered.
#FridaysForFuture https://t.co/SrNkndlafM"
15933,"IMAGINE: Living next to a freeway when all cars and trucks are SILENT, and EMISSION-FREE.  Shhhhhh. #ElectricVehicles #ClimateActionNow #FridaysForFuture https://t.co/JKJtZCDd4j"
15935,"The only way to start stopping them is by massing outside our legislatures from 11 to noon every #FridaysForFuture. Join @glen1macdonald and I at the south end of Queen's Park tomorrow at 11 for our 24th climate vigil. It's no longer winter, so why wouldn't you? BYOSigns."
15941,"Throwback to one of our pre-covid strikes, do you think we can recreate this on the 25th of March? Come down at 12pm to find out!
#ClimateCrisis #ClimateActionNow #FridaysForFuture https://t.co/3IQE7Xmyao"
15947,"The world is ablaze and the oil industry just posted record profits. It’s us or them

https://t.co/R2oQyrh4Xz

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees"
15950,"Fuck Greta not the planet
#savetheplanet #FridaysForFuture https://t.co/fUxErqNG01"
15955,"“The Amazon rainforest depends on soil moisture for its survival. But there is evidence that parts of the Amazon are drying out. The forest is losing soil moisture as a result of climate change and deforestation,” says Arne Tobian
Source: https://t.co/rHgU1pD2ur
#FridaysForFuture"
15973,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇
Solidarity.! @FinlayPringle ✌️💚🌱
Climate strike week 197: 
#PeopleNotProfit 
#schoolstrike4climate 
#FridaysForFuture 
#ClimateStrike ✊🗣️📢🌍🌿"
15976,"global climate strike in Toronto📢
📍Queens Park,2pm📍23,09,2022
#FridaysForFuture #ClimateCrisis
#Canada #queenspark #ClimateStrike #ClimateAction https://t.co/4gMqNF2KNd"
15985,"#ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange #Renewables  #Greenwashing #ClimateStrike #ExtinctionRebellion     

You've been fooled by Greta Thunberg:"
15994,"More arrived! #twiff, 7, Fridays For Future Germany, Germany, Berlin, Bundestag 06-05-2022. #FridaysForFuture @fischerdata https://t.co/SRLw5pc2O5"
16002,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇 Solidarity Hon. Kabila Jonathan Obbo.! ✌️💚🌱
School Strike for climate: ✊🗣️📢🌍🗣️📢
#FridaysForFuture 🗣️📢🌿🌍"
16004,"Global Climate Strike in Jhansi , Uttar Pradesh India 📍 #Schoolstrike 
#FridaysForFuture #ClimateStrike
#PeopleNotProfit #GlobalClimateStrike 
#Schoolstrikeforclimate @GretaThunberg https://t.co/Adbwfyn0zE"
16013,Today is a Friday for the Future! Together with Sebastian Vettel we are supporting the Fridays For Future movement and hereby spreading their messages from the streets to you for a peaceful world! #FridaysForFuture https://t.co/CahZtxUQjp
16016,"NATURE is US - US is NATURE

""Respect for Nature is naturally logical"".

https://t.co/0TX792pwcW

#climatechange #climatecrisis #climateaction #climatejustice #ClimateStrike #fridaysforfuture #climateactivist #worldclimateactivist #africanclimatealliance #naturelovers #trees https://t.co/YvaSRhvTLi"
16018,"🌍🌿👇 Solidarity Aida...!✌️💚🌱 
SCHOOL STRIKE FOR CLIMATE.! 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿
#FridaysForFuture @Fridays4future @Riseupmovt ✊🗣️📢🌍🗣️📢✊"
16021,"#FridaysForFuture #ClimateChange  #Renewables   #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming             

You've been fooled by Greta Thunberg, Read Please:
https://t.co/16v1D8AO1r"
16024,"📢 ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢

Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! 

Find out more: https://t.co/wASagXfLgw

#FridaysForFuture 
Design made by: @namevdelang https://t.co/1MQq6q5XU0"
16025,"#ClimateChange  #Renewables   #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture 

You've been fooled by Greta Thunberg:"
16039,Lift up your voices and sing this anthem: Everybody Arise! #Music #MentalHealth #Humanity #EnvironmentalJustice #Truth #FridaysforFuture Thank you @Megaciph! https://t.co/mnNsmh4ewq
16056,"#Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture  #ClimateChange 

You've been fooled by Greta Thunberg:"
16065,"#ExtinctionRebellion      #ClimateCrisis #ClimateAction  #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike 

You've been fooled by Greta Thunberg:"
16068,GretaThunberg: School strike week 188. Thousands of people showed up to the climate strike in Stockholm! #FridaysForFuture #PeopleNotProfit #ClimateStrike https://t.co/tSL9L136xa
16072,"Fridays for Future is holding another global climate strike today. Amid many overlapping crises, it’s a good reminder that youth everywhere are organizing on a massive scale to fight climate change. #FridaysForFuture"
16074,"#ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture       

You've been fooled by Greta Thunberg:"
16079,"Fridays for Future :: Dec 9, Noon - Palo Alto Civic Center (Week #48) - https://t.co/GDNIUiZo5v
#FridaysForFuture
#PeopleNotProfit
#ClimateStrike
#ClimateActionNow
#GlobalWarming
@FFFUnitedStates
@polimatt1
#COP15
#biodiversity
#ForNature
#ActOnClimate
@UNBiodiversity https://t.co/iVncDlhGy3"
16080,"#GlobalWarming  #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis    

You've been fooled by Greta Thunberg:"
16104,"Great work thank you!

Act Now, #NoPlanetB, #ClimateCrisis

Fantastic Twiff #FridaysForFuture"
16131,"School strike for climate week 7
Bring more climate education to our schools
Our planet our responsibility
#FaithinTrees
#Fridaysforfuture
#scientistsrebellion
@Faith000001 
@uganda_xr https://t.co/2JMcu4lV40"
16137,"❤🍇💜

This would not have been without you, and the Guardians.💜THANK YOU @palorasta!

#NoPlanetB #CleanNFTs @NoPlanetB_nft #NFTs #art #community #ClimateActionNow #FridaysForFuture
#growtogether &gt;&gt;&gt; https://t.co/f1jSQvjKnn https://t.co/zKarKm9nsW"
16148,"🗣️📢🆘🔥🌊🌍🌊🔥🆘👇 Solidarity Greta and fellow strikers.!✊🗣️📢 
School strike week 198: 
#RostForRattvisa #PeopleNotProfit 
#FridaysForFuture #ClimateStrike"
16150,"🌍🌿👇 Solidarity Greta and fellow strikers.! ✌️💚🌱
School strike week 196: 🗣️📢🆘🔥🌊🌍🌊🔥🆘
#FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate"
16154,"#GlobalWarming #FridaysForFuture  #ClimateChange #Renewables  #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:"
16162,"Hundreds of people took to the streets of Ottawa yesterday afternoon in support of the @Fridays4future Global Climate Strike.

A couple more 📸 from the rally and march. 

#GlobalClimateStrike | #FridaysForFuture https://t.co/oNLZsMKs8u"
16164,"#GlobalWarming #FridaysForFuture #ClimateChange #Renewables  #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction             

You've been fooled by Greta Thunberg:"
16165,"#ClimateChange #Greenwashing #Renewables    #ClimateStrike #ExtinctionRebellion  #ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture        

You've been fooled by Greta Thunberg:"
16166,"its just fucked up when you realize how many people in power are addicted to the destruction of value 

#FridaysForFuture #fff #uprootthesystem #COP27 #cop27Egypt2022 #degrowth"
16167,"Imagine a world without coronavirus pandemic and war in Ukraine.  

How do you think it would have developed to climate activism, especially to the Fridays for Future organization?

#climateactivism #fridaysforfuture https://t.co/19iHvLHrdS"
16170,"#ClimateStrike Week 47 
Trees take up the Climate We must not forget that these also need Care and Protection after-all they are for Us 
In the era of Deforestation everyone should Plant more and more Trees just for Them🌳
#FridaysForFuture 
#UprootTheSystem https://t.co/jPgGkok26y"
16185,"Today was the Global Climate Strike! Even though I couldn't make it this year if there's one next year I will take time off and join the one in Chicago! Im tired of things staying the same! The Climate and environment are very important.

#PeopleNotProfit #FridaysForFuture"
16195,"We see your extreme bravery Morgan &amp; Marcus @JustStop_Oil to save humans &amp; other species‼️
Thank you for your extreme bravery‼️ 💚🌍💚#StopBurningFossilFuels #JustStopOil #InvestInRenewableFuels #UnitedNations #ExtinctionRebellion #FridaysForFuture #ScientistsForXR #DoctorsForXR"
16196,"Ahead of the @G7 summit, Rise up movement and Fridays For Future are having an action in front of The Bundestag. It is time for G7 leaders to show us something real, something more than words. We are tired of empty promises. #PeopleNotProfit #Riseupmovement #FridaysForFuture https://t.co/V0QJAL5jby"
16199,"School strike week 227. #FridaysForFuture #ClimateStrike #PeopleNotProfit 
https://t.co/fPGL6ANmHS
Save Our Freedom Of Speech from our #WorldLeaders &amp; #Society @UNFPA @UNYouthEnvoy @UN #bodyright https://t.co/25GwdbpxtX"
16202,"#GlobalWarming  #FridaysForFuture #ClimateChange #Renewables #Greenwashing  #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis  

You've been fooled by Greta Thunberg:"
16209,"@DoemenR @twiff_bot @Leyse65081133 @ClimateYamin @TomsTweeters @endelstamberg @act_nowclimate @PTrebaul @fischerdata @FFFMapCount @FFF_SAJ @Steffenster @stefangsaenger @WeNaturalists @NayonSorkarBD @twongirwe_ireen @YGCUganda @WWindEA @ExtinctionR_SV @Thakrarkhelan @VipinSangwanVS @arifismail0 @voicetopeople @yamunajiye @rwclimate @ShreyaTuli_ @IvyKriss @WakioDorcas @thekopargaonkar @DenisNishant @ArunYadav0007 @sachinjacobk @parents4future @madlove_love @fridays_india @releaf4us @SwedishPM @fff_sssat @AdamSrigley @arhogan @ArubaFaruque @Mrs_Dalloway_ @fff_tui @AnnaTermine2 @BespokePanic @GeraldKutney @KevinClimate @LandgrenJohan @socialdemokrat @moderaterna Week 213, Sepember 16

Swedes voted for collective suicide! 

Climate was a sorry last!

Stay near 1.5C or go to #HotHouse #Hell

It scares me that governments are not scared!
And our media is silence!

#ClimateStrike
#Twiff, 8, #FridaysForFuture, #Sweden, Flemingsberg https://t.co/bqq2pMwiPv"
16210,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇 Solidarity Greta and fellow strikers.! ✌️💚🌱
School strike week 213.
#FridaysForFuture #ClimateStrike #RostForRattvisa #PeopleNotProfit 🗣️📢"
16211,"School strike week 203

As @COP27P begins a reminder to global leaders to stop talking &amp; take action on the #ClimateEmergency NOW !
We can't afford another wasted year setting meaningless targets for 30 years in the future !

#FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/r9FOzx8kbu"
16214,"@CodeRedEarth @JohanGoosen13 @GretaThunberg Fridays for Future, march for climate justice.  28th Oct, 11am, Kelvingrove Park, Glasgow.  This falls on the anniversary of COP26, where world leaders failed us once again. Join us to show that we won’t let them get away with this
#fridaysforfuture 
#fridaysforfuturescotland https://t.co/4ZDzxBmamx"
16221,"We cannot adapt to climate induced conflicts! 
#ClimateActionNow
#FFFMAPA
#FridaysForFuture
@Riseupmovt https://t.co/hy6cg7Ctfd"
16225,School Strike for climate  #FridaysForFuture https://t.co/YtSjU8bwkU
16231,"Deforestation is a very bad practice that destroys our environment, together we say no to deforestation. Let us unite for the general interest.
Save, protect and love planet Earth.
 #ClimateActionNow #FridaysForFuture #ClimateEmergency https://t.co/uyUDcgcQt0"
16238,"#ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing  #ClimateStrike #ExtinctionRebellion #ClimateAction      

You've been fooled by Greta Thunberg:"
16241,"#ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture   #ClimateChange  #Greenwashing  #Renewables      

You've been fooled by Greta Thunberg:"
16244,Boise Climate strike #FridaysForFuture https://t.co/7ouRTkPNnF
16246,"Together we can stop the sacrifice of Congo's rainforests to the oil industry. #StopDeforestation #SaveThePlanet #CongoRainforest #RDC #FridaysForFuture #ClimateApocalypseNow #ClimateChange #ClimateEmergency
https://t.co/liWJGLYHMg #SaveCongoRainforest"
16249,"Global Climate Strike ‼️✊
#PeopleNotprofit #LossAndDamage #PayUp4LossAndDamage #GretaThunberg #FridaysForFuture 
@SaleemulHuq2 @Greenpeace @EcoNet_Global @CANIntl @climatemorgan @350 @SwedenAmbBD @FFFMAPA @ICCCAD @AquaforAll https://t.co/JMgUqGbNjj"
16253,"#LuisaNeubauer of @Fridays4future #FridaysForFuture states a few weeks ago...

""we are planning to blow up a pipeline""

#ClimateActivists
#NordStreamSabotage
#NordStream2
#nordstreampipeline
#ClimateScam https://t.co/RqqditoMfI"
16254,"#GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:"
16262,"Climate strike week 224.
The 1.8C and 1.5C gap
#FridaysForFuture #ClimateStrike #PeopleNotProfit"
16265,"#Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike    

You've been fooled by Greta Thunberg:"
16270,Thank you @GreenAmendments for your leadership in #NewJersey - across generations  - What a great event tonight - and an impactful way to spend the most recognized #EarthDay yet! This picture is from last year's youth led press conference in #NewJersey #FridaysforFuture https://t.co/zHc5THsRy7
16273,School strike for climate action #FridaysForFuture #PeopleNotProfit https://t.co/s0Ibj3zXRz
16274,"GretaThunberg: RT @_DylanHamilton_: School Strike for Climate week 164 in Edinburgh, Scotland! #FridaysForFuture https://t.co/SKDCZgzcca"
16293,#Peoplenotprofit #FridaysForFuture and for Nature... How Climate strike went down... We all up for climate change https://t.co/CnT70xc5Sh
16306,"@GretaThunberg Keep up the good work lovely Greta,thank you,Only one who understands the diversity of the earth can save the earth...❤️🌈🌍
#FridaysForFuture #ClimateStrike"
16312,"Fridays for Future Stuttgart, Globaler Klimastreik 23.09.2022, Motto: ""People not Profit"", Musik: EAU/ROUGE Sound aus Stuttgart https://t.co/Whc4qVralW #Klimastreik #Klimawandel #FridaysForFuture #F4F #Umwelt #Stuttgart 
 #PeopleNotProfit"
16313,"Climate strike week 65

“All we have to do is wake up and change.” 

@GretaThunberg 
#climate #FridaysForFuture #ClimateActionForum #ClimateStrike https://t.co/TumKgKFBSq"
16317,"School strike week 104 
system change not climate change #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate https://t.co/nEa3Bus4vB"
16333,"It was dead, but now it grows. I choose hope. Thank you Päivi! #valitsentoivon #fridaysforfuture https://t.co/LTYLrg918A"
16355,"Here we are at the Parliament in Helsinki this Friday too 🌍 Asking for ditching #FossilFuels and switching to #renewableenergy worldwide, as usual 🔌⚡

Our new volunteer EKO-Milena joined us as well! 🙌 

#ilmastolakko #FridaysForFuture #ClimateActionNow #eusolidaritycorps https://t.co/bdLH4eCC0h"
16357,"It's #COP27 this week! 

Young people are leading the climate movement. We spoke to Annie about sharing #climate responsibility with others. 

More at our #HoldThisSpace digital platform https://t.co/MFiQdjV7bD

#COY17 #YouthForClimate  #FridaysForFuture https://t.co/71mTHRqep0"
16374,"If only allowing these people to continue their #FAKENEWS did not lead to any consequences!!

#ClimateCrisis is a fact! #Wearenotsafe! #ClimateBrawl #ClimateDenial is a crime! #uniteagainstclimatefailure #Savethebees #Fridaysforfuture https://t.co/d4WONLQf6t"
16378,"There are 5 million new trees planted each day in the United States. We make sure to give more than we take. This is an example of how the lumber industry stays #sustainable 🍃

 #FridaysForFuture #Sustainability https://t.co/ZNJU5YBY65"
16379,"Sumitomo and JICA must stop building the Matarbari coal power plant in Bangladesh!

Sign this Petition: https://t.co/td9exEZJLv

#FridaysForFuture #ClimateStrike 
#PeopleNotProfit #StopSumitomo
 #StopMatarbari https://t.co/yO0efyztxR"
16380,"Today is a Friday for the Future! Together with Sebastian Vettel we are supporting the Fridays For Future movement and hereby spreading their messages from the streets to you for a peaceful world!

#FridaysForFuture #SaveThePlanet https://t.co/HEgeiOzgZk"
16387,"@DeveshSharanPa1 @fischerdata @NayonSorkarBD @LBanzoussi @twiff_bot @DawnRoseTurner @WorldChanger_WU @madlove_love @DoemenR @Leyse65081133 @ClimateYamin @TomsTweeters @endelstamberg @act_nowclimate @PTrebaul @FFFMapCount @FFF_SAJ @Steffenster @stefangsaenger @WeNaturalists @twongirwe_ireen @YGCUganda @WWindEA @ExtinctionR_SV @Thakrarkhelan @VipinSangwanVS @arifismail0 @voicetopeople @yamunajiye @rwclimate @ShreyaTuli_ @IvyKriss @WakioDorcas @thekopargaonkar @DenisNishant @ArunYadav0007 @sachinjacobk @parents4future @fridays_india @releaf4us @SwedishPM @fff_sssat @AdamSrigley @arhogan @ArubaFaruque @Mrs_Dalloway_ @fff_tui @AnnaTermine2 @BespokePanic @DanniPilger Week 219, Oct 28

We need to tell people... #WeAreNotSafe!

Stay near 1.5C or go to #HotHouse #Hell

#ClimateCrisis 
#ClimateStrike
11am #FridaysForFuture, #Sweden, Sagerska
12pm #ExtinctionRebellion Choir #Mynttorget

#Twiff, 1, #FridaysForFuture, #Sweden, Svedmyra https://t.co/Ssyl1F2I0j"
16393,"Will we reduce the number of cars 100 times 
Or build billions of batteries and kill with it our planet?

#ClimateAction #GlobalWarming #FridaysForFuture #Greenwashing #ClimateChange #ExtinctionRebellion #ClimateStrike"
16398,"The science is clear,we cannot continue burning coal, oil, and gas if we are going to avoid the worst impacts of the climate crisis. We need to take transformative action in the next decade to completely phase out fossil fuel production.
#PeopleNotProfit 
#FridaysForFuture https://t.co/lmNhCOFgrI"
16402,"Climate change news is free, so there shouldn't be a paywall.
#ClimateCrisis
#FridaysForFuture 
Thank you .@yayitsrob Robinson Meyer
https://t.co/HTyOhfSftJ"
16420,Oi!  People-Power!! #ActNow I just donated $55!!! https://t.co/lrYF8ib25I Govt + Systems Change = Planetary Survival + Citizens Assemblies = Our Only Hope #UprootTheSystem   #ecocide🔥#war UK #PCSCBill CDN #EmergenciesAct #FridaysForFuture #ExtinctionRebellion
16427,"Vigil for #ParisAgreement @Bundestag 10 to 12 #twiff now 7 people 2022-02-18, Berlin Germany, #FridaysforFuture mobilzing for the #ClimateStrike on March 25. https://t.co/EyZMgWRsJm"
16434,RT @GretaThunberg: School strike week 218. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/53FGL49SXv
16435,"If #Nature could speak,All our leaders would be in prison. Announce #ClimateEmergency in your homes &amp; to all your friends. @UNFCCC @GretaThunberg @Fridays4future @vanessa_vash #uprootthesystem #peoplenotprofit #StopEACOP #stopadani #climatestrike #FridaysForFuture #ClimateCrisis https://t.co/Nkglv3PX0u"
16443,School strike week 194. #FridaysForFuture #ClimateStrike
16448,"Wow! Look at all those people. Thousands out in Hamburg joined by thousand upon thousands all over the world. 

One message. No time to wait. #ActOnClimate 

#ClimateStrike #FridaysForFuture #climate #ClimateActionNow https://t.co/mul4LOyeNj"
16451,"#ClimateStrike Week 164
#FightFor1Point5 Week 101
Ending malnutrition and hunger among the communities in Zambia join us to fight.
https://t.co/4dcMrDI0X2

❤️☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

#ClimateStrikeOnline #FridaysForFuture #EndClimateImperialism #twiff https://t.co/sNzknVjl65"
16460,"@mwt2008 @FedUpWithBadAir @kchapmanairways In my country indigenous populations dont even have access to clean water, but yet drivers use a whopping 3/4 gallon of fresh water resources just to pollute the air for a mere 1.6 kms, regardless of the truth of what you say its time to #bancars #banprivatecars #fridaysforfuture"
16463,"2022:
Droughts in Africa.
#floods #fires #drought #climateaction #climatechange #climatecrisis #climatechangeisreal #climatecon #fridaysforfuture #globalwarming #globalwarminghoax #globalwarming 
#extinctionisforever #2022midterms https://t.co/IY3t8AZj3J"
16466,As a result of #ClimateChange indigenous communities are being marginalized further! We are already facing the #ClimateCrisis and we demand #PeopleNotProfit #WeAreIndigenous #StandWithMaasai #fridaysforfuture #ClimateStrike https://t.co/BhsgcOuuJD
16468,"IF WAR DOESN’T KILL US, 
CLIMATE BREAKDOWN WILL 
@JanineClimate 
#fridaysforfuture
#climatestrike and #ClimateStrikeOnline

#ActNow
#FridaysForFuture 

#Twiff, 2, Strikers from different countries
Week 5, Day 7
Youths For Climate
🌎F4FYStrikers
📨f4fystrikers@fridaysforfuture.org https://t.co/roxFZDtkDU"
16472,"Week 33 #ClimateStrike in #Angola

I come from the block with no money
Just don't talk about me, talk about the harmful consequences of climate change.

#FridaysForFuture 
#PeopleNotProfit
#UprootTheSystem
#FaceTheClimateEmergency
#twiff [1], [F4FAO],[Cassequel], 28,01,2022 https://t.co/YUC7KklEJ0"
16475,"Adding your #ClimateStrike to the map.
Want to know how to do it yourself? You can find the manual in the bot's bio!
#twiff, 1, #FridaysForFuture, Uganda, Kampala"
16477,"Global Climate Strike in #Lucknow #UttarPradesh #India 🇮🇳 📍 

#Schoolstrike 
#FridaysForFuture #ClimateStrike
#PeopleNotProfit #GlobalClimateStrike 
#Schoolstrikeforclimate @GretaThunberg @LicypriyaK @Sarahhh_lndian @NeelkamalTOI https://t.co/NTSrlFhqk4"
16503,"‘Soon the world will be unrecognisable’ 

Uh-Oh! That's when you know it gets serious.. 

https://t.co/ag0HibP5W5

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel https://t.co/RjvNEWlzXD"
16504,🌍🌿👇 Solidarity Nyombi...!✌️💚🌱 School strike for CLIMATE ACTION: 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿 #FridaysForFuture 🗣️📢🌿🌍🌱 @Riseupmovt ✊🗣️📢🌍🗣️📢✊ Climate strike week 69: 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿
16509,"All of the #ClimateStrike and #FridaysForFuture participants around the globe continue to provide hope that efforts to save the planet can overcome the indifference and ignorance of us continuing to destroy it. 

#PeopleNotProfit"
