index,tweet,label
14789,"Week 67th #ClimateStrike in India.
#FridaysForFuture #ClimateJustice #ClimateAction https://t.co/j1S44pRBXq",0
14790,"“A Miyawaki Forest eliminate a lot more carbon than a normal forest, it grows faster than a normal forest, and it lets in more wildlife,” fifth grader Leo Niknejad told TIME. 

Neelam Patil #ClimateEducator: @TIME Innovative Teachers 2022
#FridaysForFuture https://t.co/9lfeysuKfQ",0
14791,"School strike week 201. #FridaysForFuture #ClimateStrike #PeopleNotProfit 
• Railway Strikes
• Travel Strikes
Maybe Next.
• Teachers Strikes
• Doctors Strikes
• NHS Strikes 
The whole UK strikes
Blog - https://t.co/7BS1xbVyYY @GretaThunberg @glastonbury #Glastonbury2022",0
14792,"#FridaysForFuture, #ClimateStrike 
Last Monday's #IPCC climate report is clear: The future doesn't look promising, but if we all act now, a total catastrophe can still be avoided.  
#ClimateActionNow #StopAllFossilFuels https://t.co/QlFxqS91cw",0
14793,"""Right here, right now is where we draw the line. The world is waking up. And change is coming whether you like it or not.""
#FridaysForFuture 
#ClimateAction 
@GretaThunberg https://t.co/omhWb8JFNO",0
14795,"#FridaysForFuture #ClimateChange #Greenwashing   #Renewables  #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming 

Solar + batteries = 265g CO2 kWh
450g =soil rich with CO2 destroyed (installation) +Toxic waste dump from panels production. Thread:",0
14796,It's the question the kids of #FridaysForFuture have been asking not only of the journalists ever since @GretaThunberg first appeared in Davos in 2019,0
14797,"NATURE'S WAKE-UP CALL

""Change is inevitable to avoid extinction"".

https://t.co/RWvxeMWEVY

#climatechange #climatecrisis #climateaction #climatejustice #fridaysforfuture #COP15 #Nature #COP27 #Climate #SDG #SD #NaturaPax #Sustainability #EnergyCrisis #HumanRights
@UNEP @UNESCAP https://t.co/LMEH7Yvvan",0
14798,"#Greenwashing #Renewables  #ClimateStrike #ExtinctionRebellion   #ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange   

Solar + batteries = 265g CO2 kWh
450g =soil rich with CO2 destroyed (installation) +Toxic waste dump from panels production. Thread:",0
14799,"Stop Sumitomo's Matarbari Coal Power Plant in Bangladesh under the guise of international cooperation. 

Join the campaign on Jan 28: https://t.co/E2LHABaV4a

#StopSumitomo #ClimateStrike #FridaysForFuture https://t.co/GhHXuRTzF8",0
14800,"🧐 Counter demo to #G7Summit organised by WWF and Greenpeace?

Let's not forget how these two NGOs helped organise #FridaysForFuture climate ""strikes"" in European capitals, Brussels among others. 

Beware of what passes for resistance to the system. 😉
https://t.co/dlVXfzjdFo",0
14803,#NordStream #greenhouseeffect #ClimateEmergency  It's not only #EconomicCrisis and #EnergyCrisis. Amount of the #gas is roughly the same #climate impact over a 20-year period as the annual #emissions from about 5.48 million US #cars. #FridaysForFuture https://t.co/wZd2gCutfP,0
14805,"We are working on #effective and #efficient three step #model towards betterment of #future. Read more at https://t.co/fqzBRJPb10

#abhayudaan #FridaysForFuture #NGO #charity #fund #FOUNDATION @PMOIndia https://t.co/WMCJnvEpWq",0
14807,"Used electric cars no longer welcome on ships like the Felicity Ace
#FridaysForFuture #sähköauto #emobile #auto #vihreäsiirtymä #ympäristö #ympäristökriisi #ilmasto #climate

https://t.co/qY3A4FZIPn https://t.co/Hqx5HWxwXT",0
14808,Doing the right thing only costs too much because our pricing is screwed up. We need transformative economic and tax reforms that account for all 'free' externalities. #DemandBetter meet us every #FridaysForFuture. Today at 11 at Queen's Park and every Friday until things change.,0
14809,"🇿🇦 South African court upholds ban imposed on the energy giant #Shell from using seismic waves to explore for oil and gas off the Indian Ocean coast.

https://t.co/4ja1gSHFv4

#COP27 #marinelife #ClimateJustice #FridaysForFuture #FossilFuels #oilandgasindustry",0
14810,"@twiff_bot @NayonSorkarBD @inbusiness4good @Ros_Rodriguez_ @DoemenR @FFF_SAJ @DawnRoseTurner @fischerdata @fromjimbarnes @Living4Earth @jha_yatendra @sigfusok @PTrebaul @FFF_Aus @Sdg13Un @ibraheemlass @TomsTweeters @KaoHua3 @solhog @FFFMapCount @Thakrarkhelan @FFF_Jour @Vinnisha8848 @endelstamberg @kathleenmartsch @jojoju15 @arty_gital @monopolsiedler @luckmann2008 @XR_Aufstand @Alexand99589931 @voicetopeople @arifismail0 @Jnwamson @shantaw_nur @AnthonyGleeson4 @KabilaObbo @kaynair @krosenlund_com @Andrew88820142 @GeraldKutney @GretaThunberg @fff_tui @bella_linne @Midcoast_KNAG @ArubaFaruque @F4FYStrikers @COP27P @SohanYouthNet Is this incredible? People trying to save our lives!

Thank you for your courage and work! @elokapina 

#FridaysforFuture
#Ecocide
Stop #ClimateChange to #SaveTheBees
#ClimateStrike #SDG

#Twiff, 40, #ExtinctionRebellion, #Finland, Kemi

https://t.co/UIDWT8i5kE",0
14813,"“One of the first conditions of happiness is that the link between man and nature shall not be broken.”
#UprootTheSystem #FridaysForFuture #ClimateStrike #StandForPlanet https://t.co/GHuMju677D",0
14814,"Russia exported over $170 billion in oil &amp; oil products in 2021.

Please conserve. Support fuel efficiency, electric vehicles &amp; renewable fuels. Speak up with Congress for more clean energy investments.

We should all boycott Russia.

#FridaysForFuture 

https://t.co/gM8mHp9rfm",0
14815,"@XR_PDX #FridaysForFuture people around the globe can take the #ClimateDaily pledge to break the deadly climate ""spiral of silence:""

https://t.co/JdXXz0dWbl

Let’s pull together to raise awareness!",0
14816,"@Jnwamson @Fridays4future @FridaysNigeria @OceanKnigge @fff_tui @FFFUnitedStates @UNFCCC @JohnKerry We a working system and leaders that are passionate about our earth 🌍 

#FridaysForFuture 
#biodiversity #ecosystems  
#EarthDay2022",0
14817,"Whether from the skies, the crown of a mighty oak, or atop the Eiffel Tower, looking at our beautiful earth with fresh eyes opens our hearts and our minds to just how much our world needs our support and protection. 🌍

#fridaysforfuture #zerowaste #gogreen #pollution https://t.co/bhtffONvrY",0
14818,"Speech No.5：Kentaro Yamamoto @K_Yamamoto97 (#FridaysForFuture Japan The Climate Justice Project)
・It may not be easy to stop the Matarbari project, which involves a huge amount of money, but can we allow more Bangladeshi people losing their lives and livelihoods and→ https://t.co/4c6GtLKQlb",0
14819,"Scientific fraud: 

#AnimalTesting #AnimalExperimentation 

Sadism or Science? 

#NoAnimalUse #AnimalRights #AnimalSentience #AnimalLiberation #EndSpeciesism #speciesism

#FridayMotivation #FridayFeeling #FridaysForFuture #Friday https://t.co/BY3G8auXkn",0
14820,"""meaningful action on #climatechange."" 
Yes, yes, yes!
#FridaysForFuture",0
14821,"#ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture 

You've been fooled by Greta Thunberg:",1
14822,"As climate change continues to reach terrifying new levels, it's more important than ever that businesses step up and lead by example. Our clothing is made in renewable energy factories because we want to be part of the solution. Together we can be the change. 
#FridaysForFuture https://t.co/SEvl3w1d3V",0
14823,"Fridays for #ClimateActionNow ...
#FridaysForFuture #G20 #COP15 #TogetherWeFight 
Need common climate Action for 8 billion people.
We have #BathPill 💊 as that common action.
💊👇
https://t.co/Q8OYULU97b
@GitaGopinath @moefcc @bbcworldservice @AlJazeera @IYCM @euronews #ข่าวลือ https://t.co/FPqrhQnYxG",0
14824,"Monthly global temperature anomalies between 1880-2021 compared to 1951-1980.

https://t.co/CqpDAPct6c

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",0
14825,"#GlobalWarming #FridaysForFuture #ClimateChange #ExtinctionRebellion  

What are we saving?",0
14827,"He has been part of #FridaysForFuture  in his country, which led to arrest at age 21. What hardship have u or I endured addressing the #ClimateEmergency ?
@POTUS act for those suffering in the Global South!",0
14828,"ECONOMY OF ABUSE /2b

""Abuse of people and of Nature is not normal"".

https://t.co/hcIqXZdU7n

#climatechange #climatecrisis #climateaction #climatejustice #fridaysforfuture #Nature #COP27 #ClimateEmergency #ClimateEmergencya https://t.co/mx6lbXE50W",0
14829,"@xr_cambridge 80% of the world already doesn't own a car, has never stepped on a plane and does not consume products and meat the way that the rest 20% do.... #gocarfree #istayontheground #flightfree and #eatonlyplants throw in some #shopstop for #fridaysforfuture #stopecocide now please !",0
14830,"""#Pakistan minister says West has 'responsibility' to help with floods as it's caused #climatechange…huge natural disaster, with flash #floods sweeping away whole villages and more than 30 million affected""
#ClimateJustice #FridaysForFuture #ClimateCrisis
https://t.co/bKN3k71DJ6 https://t.co/R1Bx4O8egh",0
14831,"GretaThunberg: RT @eve_chantel: Planet over profit
#PeopleNotProfit 
#GlobalClimateStrike 
#FridaysForFuture 
@vanessa_vash https://t.co/pk99IRLbwP",0
14832,"Great piece on @Y_Vs_A's #PeopleNotProfit #FridaysForFuture #ClimateStrike march in San Francisco. 

""'@BlackRock directly funds the climate crisis...' they said. 'We demand change now so that we can have a tomorrow.'""

https://t.co/8DkAxGfxIH",0
14833,"The earth is universal and there are no borders. That means that one pollution affects the world.
#FridaysForFuture #ClimateActionNow #NFT #NFTs #NFTCommunity 

https://t.co/v6guceNEMu",0
14834,"#LuisaMarieNeubauer is a German climate activist. She is one of the main organisers of the school strike for climate movement in Germany, where it is commonly referred to under its alternative name #FridaysforFuture

#11DaysForEarthsHealing #11DFEH #ARDEAF #Eartherian https://t.co/7MxEZL5FGe",0
14836,"Absolutely incredible!

3 generations of #ClimateActivists in the one Lindblad family! (Roger, Marietta, Jan &amp; Martin)

Giving great hope!

#ClimateCrisis #globalwarming #climate #fridaysforfuture #climatechange #climateaction #climatechangeisreal #climateemergency #VoteClimate https://t.co/cJQfEPegTu",0
14837,"#ClimateStrike week 118

Today is Global Climate Strike day! Take it to the streets and fight for justice!

If you are Brazilian, vote against fascism and the ecocidal-genocidal president. We cannot afford 4 more years of hate and destruction.

#FridaysForFuture #PeopleNotProfit https://t.co/5RsoWHVldi",0
14839,"The Gigantic Change

Courtesy of @ExtinctionR

https://t.co/fAO8UxpRVE

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
14840,"📢ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢

Announce your strike on the map🌍 so people can find and join a strike near them!📍
https://t.co/GaI8JLOpvG

#FridaysForFuture #PeopleNotProfit
Design made by: 
@namevdelang 
!B https://t.co/5UeTdQ24IE",0
14841,Week 142 of #fasting on #Fridays for the #ClimateCrisis. Week 142 of striking from working &amp; shopping for the #ClimateEmergency. #PeopleNotProfit #MindTheGap #uprootthesystem #globalwarming #FridaysForFuture #climate #ClimateStrike #ClimateJustice #climateaction #ClimateActionNow https://t.co/O2Joe25bE3,0
14843,"#ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion  

You've been fooled by Greta Thunberg:",1
14845,"Do you know what being a #greencitizen really means? Review this 2-page post, inspired by @GretaThunberg's work and #FridaysForFuture

#Caremorebetter #caremore #bebetter https://t.co/ZHclzxUCEj",0
14846,"@ecap_org #FridaysForFuture 
The mood was one of absolute inclusivity and solidarity, summed up by the crowd with chants including ""climate justice, trans rights, one struggle, one fight"" and ""climate justice, workers rights, one struggle, one fight.""  What a revolution should look like! https://t.co/MB30umh5yU",0
14847,"This Friday, the day of the #GlobalClimateStrike, we're sending a message to all of the institutions that are complicit in the destruction of our planet and our futures. Join us! #PeopleOverProfit #FridaysForFuture https://t.co/ye2P4TJdqz",0
14848,"We can all do our part for #climate

Students #ClimateStrike
#FridaysForFuture 

@lakotalaw Oct 15, 2019 Greta Thunberg &amp; Indigenous rights advocate Tokata Iron Eyes spoke at Red Cloud Indian School Field House, Pine Ridge Reservation
@GretaThunberg 

https://t.co/F0erVE7Hrv",0
14849,"Durango High School Green Team participates in Climate Action Week ----&gt; https://t.co/Lebzfflcyk

#SchoolsandClimateAction #climatestudents #FridaysForFuture #climateactionsYOUcantake @Durango9R https://t.co/cYBrBWoUvI",0
14851,https://t.co/y3Hdtz96Un https://t.co/GrGmuyurgl [amplification] ACTION CLIMATE ACTION holistic approach  #JustStopOil #JustStopOilAndGas #IndigenousClimateAction #LabradorLandProtectors #Greenpeace #Gidimten #FridaysForFuture #ExtinctionRebellion #DeColonialSolidarity,0
14854,"#GlobalWarming #ClimateChange #UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:",0
14855,"DON'T BUY POISON! 4 years after Canadian ban, restricted Glyphosate Roundup pesticides still easy to buy in Winnipeg on Cancer risk https://t.co/PsJy2iSBmW, say hi to @oxfamgb,  #fridaysforfuture",0
14856,"#FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing  #ClimateAction #ExtinctionRebellion #GlobalWarming #ClimateChange #UprootTheSystem 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:",0
14859,"Global Climate Strike #Lucknow #UP #India 🇮🇳 week 84. #FridaysForFuture #ClimateStrike #PeopleNotProfit
#Schoolstrikeforclimate 
#SchoolStrike
@GretaThunberg @Licypriyak
@Fridays4future @fffUttarPradesh
@OurSwapna @stc_india https://t.co/XZVdz0Kblo",0
14860,"GretaThunberg: RT @Sarahhh_lndian: Week #75 #ClimateStrike in Lucknow, India 🇮🇳 📍 
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticban #Schoolstrikeforclimate #Plogrun #SchoolStrike #SwapnaFoundation 
@GretaThunberg @LicypriyaK @Fridays4future https://t.co/TnBPvmAZGh",0
14861,Environmentalism without class struggles ist just gardening! 🔥🌳 🌎#FridaysForFuture #PeopleNotProfit #Bruxelles @youth4climateBE https://t.co/2RnBlIHXtJ,0
14863,"Another 'Global #Climate Strike' was staged by the #FridaysForFuture movement today. In #Berlin alone, 22,000 people took part, according to the organizers. The rally's motto was #PeopleNotProfit.
https://t.co/FIPHsberyF",0
14864,"We need #degrowth, a #DonutEconomy and #SystemChange to #Conviviality in a #CaringEconomy of #Partnerism within #planetboundaries!

#FridaysForFuture #ClimateEmergency #ClimateJustice #ClimateActionNow #MotherEarth #LifesBetterWithTrees #actnow #ClimateCrisis #CapitalismKills",0
14865,"We didn't become human because we're smart enough to know how to shirk our responsibilities, but because we're smart enough to know how to coordinate everything.
We should keep all living beings together to keep the organism earth running.
#PlanetEarth #ltwnrw22
#FridaysForFuture",0
14866,"When  you hear @vanessa_vash @mitzijonelle , @lizwathuti &amp; @GretaThunberg talk about #LossAndDamageFinanceNow they are telling  the Global North, biggest polluters to pay for causing such untold suffering . Sad to see ths happening in Northern Kenya  NOW ! 😪 #FridaysForFuture https://t.co/3xSdL01uyH",0
14867,Happy Birthday the amazing @GretaThunberg 🙌🌍 #FridaysForFuture #ClimateActionNow #Ilmastohätätila #Ilmastokriisi #GretaThunberg #GretasBirthday https://t.co/FgMRoXVHc6,0
14869,"As if #IPCC never existed, #TOTAL #EACOP  is about to displace thousands of families and set at risk protected wildlife areas.                              
#PeopleNotProfit #StopEACOP #FridaysforFuture",0
14870,"Bicycles 🚴 belong.
#Japan needs more environmentalists 
Healthy exercise and fossil fuels free transportation 
#bicycles #cargobikes #CleanAir #ClimateCrisis #cycling #environment #ebikes #ExtinctionRebellion #FridaysForFuture",0
14871,"PRITECT NOT DESTROY!!!
#ClimateActionNow #strikeforclimate #FFFmapa #fridaysforfuture @Riseupmovt @GretaThunberg @up_tchad https://t.co/2sgeUOqn20",0
14873,"#ClimateLeaders out in the sunshine before starting their #EarthDay #ClimateStrike actions.

Enjoy as best possible. 

#FridaysForFuture Week 192",0
14874,"Who is going to join me this time?
I don't want to protest all by myself!
I want someone I know to protest with me, even if it isn't in the same city at the same time. Who's with us? 

#FridaysForFuture",0
14875,"When we have the capacity to see the WHOLE WORLD inside a simple cup of soup, we open up a channel to see the love, care &amp; support others silently provide. We can't survive w/o this unity coexisting in every meal. Won't you join the soup? #kindness @YeehooPress #fridaysforfuture https://t.co/xUOFHThyFx",0
14876,"#FridaysForFuture climate protesting yesterday!
These temperatures are not normal.
None of this is normal.
We are seeing the disastrous effects of climate change all around us.

This.
Isn’t.
Normal. https://t.co/UWJe3fBAlQ",0
14878,"Tomorrow, we are mobilizing across the world to demand those in power promote #PeopleNotProfit❗️Corporations have ruled for far too long 📢

Grab a friend and a sign, and visit https://t.co/QRkt8kZJPV to find a strike near you! #FridaysForFuture https://t.co/j9Zz3iFVeH",0
14879,"#climatestrikeonline Week 140:

In the near future we could have an ice free Arctic in the Northern Hemisphere summer - which will further fuel the mass extinction and help to speed warming - unless we take action now.

#climatestrike #fridaysforfuture https://t.co/e6ggCXYpGW",0
14881,"Dear Leaders, we have hard the promises but what frontline communities need is climate finance and loss and Damage finance. 

#ShowUsTheMoney #FridaysForFuture #PeopleNotProfit @FFFAfrica54 https://t.co/XNjTgax5s4",0
14883,"If big companies like @CocaCola, @pepsi etc. can not regulate #plastic pollution in my community, we shall fight it by ourselves because #ClimateAction matters.
Its either NOW or NEVER.
#FridaysForFuture #ClimateEmergency 
@vanessa_vash @GretaThunberg @Riseupmovt @Fridays4future https://t.co/6TRQu3o7ze",0
14884,"🚨Live from the #FridaysForFuture rally at the #BonnClimateConference.

📢Young people have gathered right next to the negotiations rooms to call for real #ClimateAction &amp; immediate #ClimateJustice 💪

Will government delegates listen &amp; act? https://t.co/8SPUSGZhOH",0
14885,"♦️To what extent has the climate movement been misused by Russia's hybrid war? 

#FridaysForFuture #Fracking #Klimakatastrophe #ukraine #putin #mobilisation #Energiekrise #kherson #Greenpeace @bund_net https://t.co/1phRL3Yp9v",0
14886,"Climate Change Solutions with @neiltyson &amp; @KHayhoe

https://t.co/FEZaNcQy7S

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
14888,"@BahandagiraD, a RT in support! #FridaysForFuture #PeopleNotProfit",0
14889,Climate change action is what will be the game changer as we look into a net zero future. @PACJA1 @IYCM @ClimateWed @WeDontHaveTime @Greenpeaceafric @GeraldKutney #ClimateEmergency #ClimateReality #FridaysForFuture #ClimateFinance,0
14890,"Do you know what the differences are between robotics &amp; AI? Robots may replace about 800 million jobs globally in the future, making about 30% of all occupations irrelevant. Here you will find 3 main differences: 👉🏼https://t.co/UYV9krxgOG
#Robotics #FridaysForFuture https://t.co/wmrs3I8U35",0
14892,"Former Nuclear Leaders: Say ‘No’ to New Reactors

https://t.co/RMBPwqZrXs

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees https://t.co/YCTSAB2hEj",0
14893,"One group acts out its greed and selfishness; the other encourages growth and inclusion. #FridaysForFuture are a chance to reflect on which path leads to a better future for the whole planet, and which path we have the courage and wisdom to choose.",0
14895,"#FridaysForFuture 

The land is leased to us by future generations, don't give  wealth and mineral resource hoarders access to your lands",0
14896,"Gram sabhas &amp; adivasis of Hasdeo are committed to save their jal-jangal –zameen and their life, livelihood &amp; identity. Their life is dependent on forests. Help them save forest.
#IndiaSupportsHasdeo
#FridaysForFuture

#fridaysforfuturebhopal",1
14897,"Fortunately, some are staying awake. #FridaysforFuture, #GlobalClimateStrike, @GretaThunberg https://t.co/FxXYatSSIP",0
14898,SILENCE IS NOT A POLICY! @Fridays4future @Riseupmovt #fridaysforfuture https://t.co/qCky2c3oj3,0
14899,"AWESOME 🔥🔥🔥
#FridaysForFuture",0
14900,"Consumers shop for groceries twice a week on average, and close to 80% of those consumers are now interested in the environmental impact of their choices.

♻️ ✅ 🔋 🌱 #STARBrokerage #Sustainability #FridaysForFuture #Green #Brands https://t.co/5ar8Ox0eta",0
14902,"#NewsForTeens
The first-ever mass production of solar cars has started in Finland by Dutch company Lightyear. The cars can drive for months without charging as they generate power directly from sunlight. Here’s more: https://t.co/lcQDnBCkOl #FridaysForFuture",0
14903,"World Water Day, March 22, 2022.
Water is beautiful. Trees play an important part in the water cycle: transpiration, water storage, creating a healthy soil sponge, shade to slow down evaporation, leaves to slow the rain falling to the ground, to name a few. 
#fridaysforfuture https://t.co/7E0IWIxww7",0
14905,"Global rich must cut their carbon footprint 97% to stave off climate change, UN says

https://t.co/mPGYrXpJQw

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees https://t.co/LnpdZgMS1x",0
14907,"The stock 🦅 continues to decrease ... until at some point you no longer have to pay a fine.
Because there are no 🦅 left to be killed.
Global wind power expansion is going on and on ...
#FridaysForFuture
#Energiewende
#Klimawandel
#Ruhrkultour
#EIKE

https://t.co/fz6h8O97yH",0
14908,"Scientist find micro plastic in human blood for the first time via Reuters. Destroying the outside and inside. @GretaThunberg 
#PeopleNotProfit #FridaysforFuture",0
14912,"This is #KianPirfalak, a 10-yr-old Iranian boy.

Kian couldn’t skip school today to join #FridaysForFuture &amp; his generation’s environmental rights.

Why?

Because he was killed in his homeland where even claiming the most basic human rights is a crime!
https://t.co/7pCWPkTW36",0
14913,"A healthy body holds a healthy soul &amp; mind

#health #fitness #healthylifestyle #wellness #healthy #motivation #selflove #FridaysForFuture https://t.co/LeUds6u5sN",0
14915,@MikeHudema What is „bribery“?!? Prohibit LEGALLY BY NOW AS EMERGENCY MEASURE any financial participation of states as well as the E.U. in oil companies and methane gas corporations!!️ #FridaysForFuture #news #BREAKING #ClimateCrisis,0
14917,"Save Bees Save Trees Save Flowers Save Earth 
💐🌸🌹🌺🌻🌼🌷💮🏵️🌎🌍🌏
#FridaysForFuture #ClimateStrikeOnline #ClimateStrike
#DigitalStrike #NetzstreikFürsKlima #SaveCongoRainforest
@Fridays4future @fff_digital @SaveCongoForest https://t.co/wlUDuy6Zte",0
14918,"End plastic pollution everywhere clean up magoye river together we can. 🌱🌴🍇🌏
#ClimateStrike Week 158
#FightFor1Point5 Week 95
#ClimateStrikeOnline  #FridaysForFuture #fridaysforfuturehamburg #PayUp4LossAndDamage #EndClimateImperialism #EndFossilFuels 
#Nature 💚🇿🇲🍀🌍🌲🌳🌱 https://t.co/CA8hQYHhU2",0
14920,"As the temp of the planet increases, the #sealevels are also rising. The impacts of #climatechange are disastrous! For the sake of future generations,let us all raise our voices, not the sea level.
#FridaysForFuture #OurPlanetOurHealth #ClimateActionNow 
@Fridays4future @FFFMAPA https://t.co/dEUkNWJNuQ",0
14922,"We can't wait to share our show with you live at the Park Theatre in the first week of May - it's about love, hope and climate justice. 💙 #FridaysForFuture 🌱🌏

Early-bird tickets are available here: https://t.co/7FYOnmK3VG https://t.co/yxgdrZb9AV",0
14923,@willnorman @lambeth_council Don’t you mean making the streets unsafe #FridaysForFuture https://t.co/O7spNDPYod,0
14927,"""The risk of global societal collapse or human #extinction has been “dangerously underexplored”, climate scientists have warned… They call such a catastrophe the “#climate endgame”.""
#ClimateCrisis #ClimateEmergency #FridaysForFuture #ClimateActionNow
https://t.co/ZFTb7Bsta8 https://t.co/SMMRkH6LyO",0
14928,#FridaysForFuture at Bairnsdale and Swan Reach #gippsnews https://t.co/AyuCY3SJ6U,0
14929,"We don't have time, we need to act now.
#itsworseningletstakeaction

#climatestrike #climatejustice #ClimateCrisis #ClimateActionNow #ClimateEmergency #spicewarriorske #fridaysforfuture #thegreenwar #Wedonthavetimeke",0
14930,"Big day @bluedotfestival with this stella line up - @GrooveArmada @officialSpzd and @Tim_Burgess - looking forward to @LlSTENlNG_PARTY 

We're also there, showing our stripes, sharing the science behind the #warmingstripes

 #TimsTwitterListeningParty #FridaysForFuture https://t.co/LYoMTWxHUU",0
14932,"#ClimateCrisis #GlobalWarming   #FridaysForFuture #ClimateChange  #Greenwashing #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction  

You've been fooled by Greta Thunberg:",1
14934,This is how its done !! #banprivatecars #stopecocide #fridaysforfuture,0
14935,"The top 5 climate hashtags on September 23, 2022 were: 
#unga: 2.95%, 
#globalwarming: 2.65%, 
#cop27: 2.65%, 
#climatejustice: 2.36%, 
#fridaysforfuture: 2.06%",0
14937,"""There is no Planet B""

We have to bring enthusiasm to protect nature in life, we all have to save nature together.

#ClimateCrisis #PeopleNotProfit #ClimateAction #ActOnClimate #ClimateStrike #ClimateEmergency #FridaysForFuture #GlobalWarming #HumanRights 

@RamprakashMina https://t.co/fV4Idoj3qo",0
14938,Sage advice for #media from @CoveringClimate #FridaysForFuture: Lets be clear what our role is: Covering a protest does not make a journalist or news outlet an activist any more than covering a basketball game makes them an athlete. @GretaThunberg @CNN @COMatBU #ClimateAction,0
14941,Full sun and nice fluffy clouds - nature is so kind to us. Here we go in #climateEmergency we hold the vigil to remind @spdbt @GrueneBundestag @fdpbt to fulfill #ParisAgreement #ClimateActionNow #fridaysforfuture https://t.co/Dr4Rtuhzcx,0
14942,"@tonyoramos1 @AviLiberman5 @AugustLund0 @AndreasSteno due to climate change it might even be, that our whole civilization is over the top?! #extinction #FridaysForFuture So who will be next? Rabbits? Spiders? Sunflowers? Alga? At least when we go on like this and invest in war instead of peace, renewables and circularity ☀️🌞👍",0
14943,New CCS student Lacey Brown received her BS in Communication from Appalachian State University. She joined the program to focus her studies on a combination of environmental policy and climate change communication. #climatecrisis #ClimateAction #FridaysForFuture https://t.co/QrR1L4T3Ka,0
14944,"ENOUGH is ENOUGH /1b

""War is a sign of low CIQ intellect and must end!""

https://t.co/P6fqbPIufL

#climatechange #climatecrisis #climateaction #climatejustice #fridaysforfuture #Nature #COP27  #ClimateEmergency #Climate #ActOnClimate #Gas 
@UN_SDG @GreenNewDealUK @ECOWARRIORSS",0
14945,"""For the first time, a IPCC report has acknowledged the role of misinformation. But it still doesn’t name the culprits""

https://t.co/1K1BZOolwn

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#COP27 
#cop",0
14946,"Sorry ,(
Wildlife photo by: George Benjamin
@ExtinctionR @ClimateReality @UNFCCC @GretaThunberg #ClimateStrike #PeopleNotProfit #FridaysForFuture #1BillionClimateVoices https://t.co/f6ZnsljWX3",0
14947,"Please #twiff your results so we can all see how many we are!

#FridaysForFuture #MapCount 
#ClimateStrike

#GCS 23.09.2022 https://t.co/ycMxBidiPs",0
14949,Week #168 outside the Dáil demanding climate action/justice and joined today by a woman and her son demanding support for #ukraine #fridaysforfuture #climateaction #LNGFree @SchoolStrikesIE https://t.co/8bO6CEDtS1,0
14950,"GretaThunberg: RT @Sarahhh_lndian: Week #76 #ClimateStrike in Lucknow, India 🇮🇳 📍 
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticban #Schoolstrikeforclimate #Plogrun #SchoolStrike #SwapnaFoundation 
@GretaThunberg @LicypriyaK @Fridays4future https://t.co/QHxfV3y44o",0
14953,The strange thing to me is that Mia hasn't already got a group of #FridaysForFuture outside Borchester College.,0
14955,"#ExtinctionRebellion #FridaysForFuture #Renewables #GlobalWarming #ClimateStrike #ClimateChange  

My Strike Day 116! 🌳
  Please read the statement, see in this thread:",0
