index,tweet,label
15980,Global Climate Strike coming along Princes Street in Edinburgh!! #FridaysForFuture #PeopleNotProfit https://t.co/GFacH5AFEo,1
15981,@AntonyMarcil @JustinTrudeau @POTUS Thank you so much Antony.  That was my first @ExtinctionR @RogerHallamCS21 meme years ago.  It was @chrislynnhedges who drew my first attention to the group.  XR #FridaysForFuture #ParentsForFuture - all good.  Canada needs to kick up its #ClimateRevolution for sure,1
15982,"Jagannath University, World University and Kadmatoli Thana Zone joined today's  climate strike by #Brighters, Dhaka Team.
Also, we had a detailed discussion and exchange of views on upcoming projects including #BangladeshYouthCOP2022.

#FridaysForFuture #ClimateAction #climate https://t.co/GVon923054",1
15983,#HamOnt students at  #MacDivest climate strike today. #FridaysForFuture #ClimateStrike #FFFMar25 https://t.co/UtbhJMEMyt,1
15984,"#Greenwashing #Renewables    #ClimateStrike #ExtinctionRebellion  #ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture   #ClimateChange     

You've been fooled by Greta Thunberg:",2
15987,"Second week of Climate Action Fridays for Future Strike.
And as the club keeps growing, we hope that environmental awareness increases. What are you doing to spread awareness?
#fridaysforfuture
#climateactionclub
#girls4climateaction https://t.co/SQmUMq1CA4",1
15988,"School strike week 221. #FridaysForFuture #ClimateStrike #PeopleNotProfit
We Call For... Blog - https://t.co/oRNHVJ8Hss #COP27 #TogetherForImplementation #RT #ClimateJustice #ClimateInequality https://t.co/r7TPheay33",3
15989,"@rath_22 Thank you for this photo. Coastal erosion is a destroyer of homes, livelihoods, and lives. #FridaysForFuture #ClimateStrike #UprootTheSystem",1
15990,"Fridays for Future Palo Alto :: April 1 @ Palo Alto Civic Center -- No Fooling! - https://t.co/XpNNqrVlae
#FridaysForFuture
#ClimateStrike https://t.co/39uQLGtYuE",3
15991,"#GlobalWarming #FridaysForFuture   #ClimateChange #Renewables  #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction           

You've been fooled by Greta Thunberg:",2
15992,School strike week 193. #FridaysForFuture #ClimateStrike @GretaThunberg 💪💪,3
15993,"For our children &amp; their children, all life. A BIG step forward #ClimateAction 
 #FridaysForFuture 
#ClimateHope 
#PoliticalWill
#Vote2022
Thank you to all the #ClimateScientists #ClimateActivists  who continue the fight for a sustainable Earth",1
15995,SCHOOL STRIKE FOR CLIMATE #ClimateStrike #FridaysForFuture @Fridays4FutureU https://t.co/I0UzKRwpAZ,1
15996,"Blue Dog #Report @GretaThunberg 
'Climate strike week 227. The climate crisis doesn’t go on holiday. #FridaysForFuture #ClimateStrike #PeopleNotProfit'

#climate",3
15997,"We are looking forward to 22.4.2022
Thank you @bonita_murungi for your commitment towards #ClimateJustice 
The world 🌎 is following and you are making a great contribution.
#ClimateEmergency 
Come ready to Plant trees on Friday friends.
#FridaysForFuture #ClimateAction https://t.co/UGPQUqI0fH",1
15998,"Huge crowd in #Montreal to protect the environment! Climate strike is growing, the news should include peoples’ voice on #ClimateCrisis #greveclimatique #PeopleNotProfit #FridaysForFuture",1
15999,"Global climate strike, Falkirk

#FridaysForFuture #PeopleNotProfit https://t.co/ryI2jjpU0A",1
16000,"@MagaNoctis This video is a very stupid fake made by silly people for silly people.

Thunberg's sentence was arbitrarily cut in the middle to distort the meaning.

Original video see below (minute 3:02):

#FridaysForFuture 
https://t.co/5NjMYlDUn8",2
16001,Global Climate Strike march 25 in Gothenburg @FFF_Sweden @FFF_goteborg @KlimatsamlGbg @klimatbevakaren @klimatklubben #FridaysForFuture https://t.co/BID72OsldH,1
16003,"Climate strike in front of National Parliament of Bangladesh. 

@GretaThunberg @Fridays4future
@FFFMAPA #FridaysForFuture 
#ClimateStrike #ClimateAction https://t.co/11V9rwWr7o",1
16005,"IF WAR DOESN’T KILL US, 
CLIMATE BREAKDOWN WILL 
@JanineClimate 
#fridaysforfuture
#climatestrike and #ClimateStrikeOnline 

#ActNow

#twiff, 4, Climate Strike globally
Week 5, Day 7
Youths For Climate 
🌎F4FYStrikers
📨f4fystrikers@fridaysforfuture.org https://t.co/B9GH3ie7KJ",1
16006,"#GlobalWarming #FridaysForFuture #ClimateChange #Renewables  #Greenwashing   #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction               

You've been fooled by Greta Thunberg:",2
16007,"School strike week 223. Today we are 636 young people in @auroramalet who are suing the Swedish state for insufficient climate action. Therefore we now marched from the parliament to the court.

#FridaysForFuture #ClimateStrike #Aurora #ClimateTrials #UprootTheSystem @auroramalet https://t.co/gatAMGPzcp",3
16008,🌏🌿👇 Solidarity Leah....!✌️💚🌱 Week 1: Fridays For Future! 🗣️📢🌿🌏🌱 #FridaysForFuture #StopFakeRenewables 🗣️📢🌏🗣️📢🗣️📢,3
16009,"#SchoolStrike4Climate
School strike week 211. Next Friday we take it to the streets again, before the election. See you there! #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/jl1n6iJgr8",3
16010,"Wow.... maybe the @nationalpost should hire a journalist...

Or maybe an editor that doesn't assume we're all fools, easily led around... like the #okboomer crew.

*how stupid do they think we are?
apparently we're at the #conradblack level of stupid.

#canada #FridaysForFuture https://t.co/AOHJ1JnP8p",3
16011,"Global climate strike in unnao uttarpradesh,India🇮🇳
Climate justice right here right now!!! 
@GretaThunberg @Sarahhh_lndian
@FFF_INDIA_ 
#GlobalClimateStrike
#ClimateJusticeNow 
#FridaysForFuture 
#GCS2022 
#GretaThunberg https://t.co/KqiYk2pouZ",1
16012,"Eco-Network Bangladesh team have come forward to mobilise environmental knowledge to the local community people at Savar, Dhaka to show solidarity with Fridays for Future International.✊ 
#ClimateAction #fridaysforfuture #EcoNetwork 
Eco-Network Global 🌎 https://t.co/sU69Y1fOAx",3
16014,"Hallo zusammen, Back again.

Ukraine-Krieg: ""Fridays for Future"" demonstriert landesweit

https://t.co/zOpKavMRct

#ukraine #UkraineKrieg  #FridaysforFuture
#StandWithUkraine https://t.co/EOb2eHbu2J",3
16015,"Fridays for Future - Stand with Ukraine! 🇺🇦
Antikriegs-/Friedens-Demo bundesweit morgen, 3.3.2022.

📢 #Stuttgart - 14:00, #Schlossplatz

---
#FridaysForFuture #Demo #Demonstration #RussiaUkraine #RussiaUkraine #UkraineKrieg
#Ukraine #Frieden #Peace #Pace

https://t.co/orWnFFyl4D",3
16017,"Inspiring! Persistence!

and thank you for using
#twiff, 6, #FridaysForFuture , Australia, Taree",1
16019,"To create is to heal.
To create is to be alive.
To create is to thrive. 💜
Thank you The Green Way Academy in #Hull for a beautiful day with such imaginative #writers. Fab fun to share our love of creating #stories together.
@authorsabroad🙏🏼
#write #edutwitter #FridaysforFuture https://t.co/9fWz08aOZ1",1
16022,"💚 Neues Video von Fridays for Future DE:

#fridaysforfuture

🌳 Die Rolle von Mooren und Marschen im Klimasystem | Another World is possible!
➡️ https://t.co/1lRrhS5cUq",3
16023,"It is time to cut carbon. Weekly Climate Strike in front of National Parliament House. 

Join our next strike to build a a green future for our next generation at the event ""Shekor 1.0"", 21 February, 2022, Agargaon.

@GretaThunberg @N_A_Miraz #FridaysForFuture https://t.co/v9oR996mjY",1
16026,"#Renewables #Greenwashing  #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike   

You've been fooled by Greta Thunberg &amp; Janine, meet Billionaires For Future:",2
16027,"School strike week 196. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate
#NoJusticeNoPeace
@jamieoliver #onlineprotest 
 #peacefulprotest  #number10  #DoTheRightThing  #windfalltax #CostOfLivingCrisis 
Blog Link - https://t.co/rKFDSYgSv4 #Etonmess https://t.co/mCzCcW1SIO",3
16029,School strike week 201. Happy midsummer! #FridaysForFuture #ClimateStrike https://t.co/ltTHHMLxww,3
16032,"climate strike from Bangladesh in front of Bangladesh National Parliament. We are claiming climate emergency to save our future. 

Supporting @GretaThunberg, @Fridays4future, @FFF_Bangladesh

 #FridaysForFuture #Climatestrike #ClimateAction #PeopleNotProfit https://t.co/9ulvaPIDOw",1
16033,#FridaysForFuture and a man for our future @patagonia Thank you. https://t.co/NNkyH81h8v,1
16034,"Today is a Friday for the Future! Together with Sebastian Vettel we are supporting the Fridays For Future movement and hereby spreading their messages from the streets to you for a peaceful world! 
🕊 #FridaysForFuture https://t.co/yRJTT3jB9f",3
16036,"@KetanJ0 What do you make of this? It’s more than just “too stupid”, it’s wilfully fascist (and surely designed as a polarising response against #FridaysForFuture https://t.co/aLMaX8FjBY",2
16037,School strike week 209. #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/nbyhZlhh17,3
16038,"#FridaysForFuture  #ClimateChange #Renewables  #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming 

You've been fooled by Greta Thunberg:",2
16040,"Blue Dog #Report @GretaThunberg 
'School strike week 193. 
#FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate'

#ReporterDiary #climate",3
16041,"Climate strike week 77

Despite being on holiday break, we strike on. 

#ClimateStrike #ClimateAction #climate #FridaysForFuture https://t.co/ROZCuAIizG",1
16042,"Fridays for Future is being co-opted?
I'm okay with this!
Thank you @GretaThunberg
#FridaysForFuture
#ClimateStrike",3
16044,"The world needs more environmentalists 
Thank you for what you do
#ClimateCrisis #ClimateAction #environment #CleanAir #Greenpeace #ExtinctionRebellion #FridaysForFuture",1
16046,"@MrMatthewTodd @Marty_Crabneck @GeorgeMonbiot @mrjamesob ""Despite this dire picture of failing leadership and narrow self-interest

-we can draw hope and inspiration from the young school children &amp; activists who are striking under the banner #FridaysForFuture""
~Mary Robinson, chair of @TheElders
https://t.co/1ocVt0uB8r",1
16047,"#GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateCrisis #ClimateAction                 

You've been fooled by Greta Thunberg:",2
16048,"We should not « celebrate » this anniversary, but thank Greta and the millions climate activists in the world for their persistence and courage to fight for a better, cleaner, and fairer way by to share and use this planet resources. Thank you @GretaThunberg! #FridaysForFuture",1
16049,"APPEAL for SANITY and PEACE /3

""Stop destroying your only Home!""

https://t.co/7RN5JcYt4D 

#climatechange #climatecrisis #climateaction #climatejustice #ClimateStrike #fridaysforfuture #climateactivist #worldclimateactivist https://t.co/3Mw8FOWPRw",1
16050,"ON SEPTEMBER 23RD, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!
Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! #FridaysForFuture
https://t.co/aowwNNFvmH",1
16051,Thank you #FridaysForFuture for understanding - and fighting the negligent world leaders whose inaction threatens all of us.  We must continue to demand nations recognize that #PeopleNotProfit should be their foremost priority.,1
16052,"@trumpwon23 This is a stupid fairy tale.

You should refer to the original #NASA website (see below) and not to some fool-blogs that actually claim the exact opposite of what NASA is saying.

""Game over"" for such #Fakes

#FridaysForFuture 
https://t.co/qeLtHW64Iw",3
16053,"@ClimateHuman exactly, thank you Peter ! #leaveoilintheground #unitebehindthescience #stopecocide #banprivatecars #bikedontdrive #walkdontdrive #eatonlyplants #FridaysForFuture",1
16055,"Let's boot out Jason Kenney at the nextt opportunity. Let's stop all subsidies, all new fossil fuels projects and all projects started but not yet completed. And that includes #TMX. Join a climate strike or vigil near you, like every #FridaysForFuture at 11 a.m. at Queen's Park.",1
16057,Global climate strike in Hamburg on 23.09. 💜 We aren’t going anywhere. #FridaysForFuture https://t.co/tAqTY7Qq5T,1
16058,"School strike week 178. #FridaysForFuture #ClimateStrike #UprootTheSystem
https://t.co/WStJr4D7lZ",3
16061,Thank you to @mothersriseup for sharing so much inspiration from the last few days of climate organising via email this morning. I feel warm and hopeful #FridaysForFuture #parentsforfuture #ClimateAction,1
16062,"@FlyAirNZ 🚮Our health, and that of every other species depends on the health of our atmosphere.

Ko au te awa, ko te awa ko au - I am the river and the river is me. Please don't fly or work for a company that is speeding up our demise. #ManawatiaaMatariki #FridaysForFuture Thank You 💚",1
16066,"International Youth Day climate strike with me and @FarzanaJhumu from FFF Bangladesh 💕

We need a global youth-led intergenerational, multisectoral fight for climate justice! 

#FridaysForFuture https://t.co/qIclvpEIor",1
16067,"Climate Strike in #Bangladesh, Nohakali

Dear world leaders, all we demand is #ClimateJustice.
This calls on you to fulfill your previous #COP commitments by walking the walk and prevailing #Justice for.

#COP27 #COP27Egypt #FridaysForFuture
@GretaThunberg https://t.co/13XGiHrhej",1
16069,"Blue Dog #report @GretaThunberg 
'School strike week 221. #FridaysForFuture #ClimateStrike #PeopleNotProfit'

#ReporterDiary #climate",3
16070,"Please, if you can, stand in solidarity with those who are suffering the most from #ClimateChange. 🙏

#ClimateJustice 
#Zambia
#Africa
#deforestation  
#ClimateEmergency 
#ClimateActionNow 
#Climate
#FridaysForFuture 
#Boycott4Wildlife @PalmOilDetect 
#BoycottOil @JustStop_Oil",1
16071,Today is Global Climate Action Day on campus - pick up our #CCCU climate strike booklist. Join in with the @CCCUSCN Scavenger Hunt &amp; next week’s @CCCUSpringFest #PeopleNotProfit #FridaysForFuture https://t.co/xHRKI1XVgW,1
16073,"Climate strike week 164. If you think Halloween is scary, you should see climate change.

#fridaymorning #ClimateCrisis #FridaysForFuture #Halloween @Fridays4future @yca_ni @GretaThunberg https://t.co/CC0XaybKDq",1
16075,"Good turnout at Global Climate Strike in Dublin today, lots of schools &amp; environmental groups. Very important to keep the attention on the #ClimateEmergency  (Had fabulous sustainable lunch in Tang restaurant after!) @DublinFOE @foeireland #GlobalClimateStrike #FridaysForFuture https://t.co/nya8ZX9I8W",1
16076,"#ClimateStrike #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming  #FridaysForFuture #ClimateChange #Renewables  #Greenwashing            

You've been fooled by Greta Thunberg:",2
16077,"Climate change and the #NHS #NHSCollaps

#climatedisaster

School strike week 179. #FridaysForFuture #ClimateStrike #UprootTheSystem",3
16078,"Next Friday is the global climate strike.
Here in the north east of England there are two actions: one in #Durham and one in #Newcastle
More info at &gt;&gt; https://t.co/RsWCIapaao

#FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/UzFn4zsVl7",1
16081,"📢 ON SEPTEMBER 23RD, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE! 📢
Join the Global Climate Strike and demand policymakers and world leaders prioritize people &amp; listen to MAPA voices.
#PeopleNotProfit
https://t.co/KbgcwlHVMu
#FridaysForFuture #GlobalClimateStrike",1
16083,"🗣️📢🆘🔥🌊🌍🌏🔥🆘👇 Solidarity Greta, @GretaThunberg and fellow strikers..! ✌️💚🌱
Climate strike week 222: 
#FridaysForFuture #ClimateStrike 
#PeopleNotProfit 
SKOLSTREJK FOR KLIMATET.",1
16084,"School Strike For Climate

#FridaysForFuture 
#ClimateStrike
@Riseupmovt https://t.co/cG5puqxzvb",1
16087,"School strike for climate.
#FridaysForFuture #ClimateStrike https://t.co/yKO9AKPVYr",1
16088,"#Schaltgespräch mit #Klimaaktivistin Luisa Neubauer @Luisamneubauer #LuisaNeubauer (Fridays for Future @Fridays4future #fridaysforfuture) 
https://t.co/XNTPpsgU1L via @YouTube #erneuerbareEnergien #Energiekrise #Bureg #Gas #Gasmengen  #Energiewende #Windenergie #Solarenergie",3
16089,Thank you @njsscoalition for leading on educating #NJ legislators + communities about a #GreenAmendment - Check out this #Podcast featuring the legislation's primary sponsor @JohnFMcKeon! @GreenAmendments #FridaysforFuture #NewJersey #Leaders 🎧 🎙️ 🌄  https://t.co/WZAKYNljIN,1
16090,"#ClimateCrisis   #GlobalWarming  #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction   

You've been fooled by Greta Thunberg:",2
16091,"#ClimateChange #Global #warming  
is real #ActNow  #fridaysforfuture  
আমরা নয় তো কে ? এখন নয় তো কখন ?
Kindly supporting the cause !!
Give us yor waste, 
we will give you a green environment !!

#together #wecan #green #earth
#recycle #reuse #Reduce #waste 
Thank you https://t.co/Omk2R3Uekp",1
16092,"#Greenwashing  #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables   

You've been fooled by Greta Thunberg:",2
16093,"#ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange  #Greenwashing #Renewables #ClimateStrike  

You've been fooled by Greta Thunberg:",2
16095,"Climate strike week 110
(Last Friday was April Politicians haha)
Of course companies and governments are not doing anything near enough to face the climate emergency- just look at the graphs.
We must push for real action now, before it's too late.
#FridaysForFuture #ClimateStrike https://t.co/uJ1dQ8XbFn",1
16097,"Join Us: School strike week 90. #FFFSolidarityWithSudan #FridaysForFuture #PeopleNotProfit #ClimateStrike 
《""Race &amp; Privilege Must Not Become a Barrier!""》  
#StandUpForUkraine Blog link - https://t.co/9a3yAdYT2F https://t.co/93ZNd7B269",3
16098,"Call me a bad parent for taking my kids to a climate strike, but I cannot sit back and do nothing. 

I am absolutely devastated by the extreme weather events that’s happening globally. 

This is our children’s world, governments - get your sh*t together!

#FridaysForFuture https://t.co/XR3OBUNcBB",1
16099,"https://t.co/vyCCBzwWeE
What if we save the world?
#ClimateCrisis #ClimateAction #climatechange #savetheplanet #savetheworld #environment #sustainability #FridaysForFuture #protest #ClimateActionNow #ClimateActivists https://t.co/4d4E6c2N7l",1
16100,"The #ClimateParty UK
🗳️☑️
🗳️☑️
🗳️☑️
@globalnewdeal
Climate strike week 206. #FridaysForFuture #ClimateStrike",1
16102,Fridays For Future #FridaysForFuture  #Stockholm  https://t.co/mFAnxUzfse,3
16103,"Today is a Friday for the Future! Together with Sebastian Vettel we are supporting the Fridays For Future movement and hereby spreading their messages from the streets to you for a peaceful world!

#peaceforukraine #nowar #climatejustice  #climateaction #FridaysForFuture https://t.co/GuJneheSAG",3
16105,"Should come as no surprise to anyone who has been following our campaign to see human rights violators @WWF openly embracing today's #FridaysForFuture youth climate strikes.

Learn more: https://t.co/ul7QCzD2OJ
https://t.co/3jcEttNlwd",1
16106,@MoElHajji Thank you  + #FridaysForFuture,1
16107,School strike week 193. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate https://t.co/L2OSIL8so4,3
16108,"Can you join us this Friday? #FridaysforFuture continues this year on Friday September 23rd with climate strikes, rallies, and marches around the world to demand that world leaders prioritize #PeopleOverProfit. 

Ottawa: https://t.co/srzBHLnIck

Toronto: https://t.co/Z93r8mw8qk? https://t.co/IzdeAKtB6t",1
16111,"Fridays for Future, march for climate justice.  28th October, 11am, Kelvingrove Park, Glasgow.  This falls on the anniversary of COP26, where world leaders failed us once again. Join us to show that we won’t let them get away with this.
#FridaysForFuture https://t.co/xDkLyYFbhw",3
16112,"The JDF celebrated Allied #Vets in #NewportNews, #VA &amp;sponsored a huge Community Giveaway in that area. Get the scoop at https://t.co/qQ5aId4349 . 
 #givingback #goodnews #blogging #bloggingcommunity #Virginia #FridaysForFuture #FridayFeeling #FridayMotivation #fridaynightfunkin https://t.co/jjdxU2gEhT",3
16113,Reposted from @gretathunberg School strike week 185. #FridaysForFuture #ClimateStrike #PeopleNotProfit #StandWithUkraine https://t.co/xpvpZLZKyi,3
16114,"#ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateCrisis                  

You've been fooled by Greta Thunberg:",2
16117,"Let's together help the climate and stop wasting. We're for climate justice ⚖.

#climatechange #climatecrisis #climateaction #climatejustice #justiceclimatique #ClimateStrike #fridaysforfuture #climateactivist #worldclimateactivist  #africanclimatealliance #naturelovers #trees https://t.co/pwW6A27ITL",1
16118,"https://t.co/Iu6yqhiSaN
Fridays for Future Demo Dortmund 23.09.2022
#dortmund #fff #fridaysforfuture #klimaschutz #Klimademo #nrw #germany #deutschland",3
16119,@GretaThunberg good morning Greta 🌎🌍🌏✌️ #FridaysForFuture  #ClimateEmergency  #GreedIsPoison,3
16121,"School strike for climate. We need climate action now.
#SchoolStrike4Climate #FFFmapa #FridaysForFuture @Riseupmovt https://t.co/ysV0d4gq2v",1
16122,All the Ottawa peeps out today at the #FridaysForFuture Global Climate Strike! #ottcity https://t.co/evITu7Scvi,1
16123,"UNITED WE SURVIVE, DIVIDED WE PERISH /1

""Only Peace, Love and WiSOP can save us"".

https://t.co/AvRtA8JzPF

#climatechange #climatecrisis #climateaction #climatejustice #ClimateStrike #fridaysforfuture #climateactivist #worldclimateactivist https://t.co/8bhxNcBbFt",1
16124,"Thank you for your activism!
#listentothescientists
#Hearthevoivesofactivists
Let's get your action on the map of actions!
https://t.co/7didE3Tr0v using @twiff_bot 
#twiff, 1, #FridaysForFuture, Uganda",1
16125,"@DrEricDing Thank you Eric, also for your continued engagement against disinformation. 💙💛 We went for peace with all our kids &amp; friends here in Cologne on Monday. #MaskUp 😷 and go outside to tell the truth #StopPutinNOW #FridaysForFuture #ThereIsNoPlanetB 🌍💙💛 https://t.co/u7dJDh976E",1
16126,"Hi..I..am..TwiffBot
I'm still growing and now learning to report to the map.
Thank you for using my services, your work is now on the map.
https://t.co/7j3QKSw85r
#FridaysForFuture #ClimateStrike #FFFMapCount
Thank you for helping to report @JanineClimate
https://t.co/7zjnc24vzX",1
16127,"School strike for climate 
I had an opportunity to speak to more than 3000 students and teachers about climate 
Sensitizing students is  one of the ways I ensure that the message is received.
#Faithintrees
#scientistsrebellion
#Fridaysforfuture
@Faith000001 
@uganda_xr https://t.co/2krIxv4erC",1
16128,"📢ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢

Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! 

Find out more: https://t.co/SvTB5nL8e8

#FridaysForFuture 
Design made by: @namevdelang https://t.co/xo0b0iWAKn",1
16132,"Climate strike week 109
Didn’t want to say this but today is my last strike… Capitalism has consumed me just like everyone else and I give up. But anyway, companies and governments are properly addressing the climate crisis, no need to worry! :)
#FridaysForFuture #ClimateStrike https://t.co/vkgrdBdFtQ",1
16133,"#Mood today, as every #FridaysForFuture, after a terrifying &amp; exhausting thread where I put my heart, creativity, primal fear, anger &amp; (stupid?) hope...

But I know for a fact that it'll be ruthlessly ignored... https://t.co/O0J25xgKxa",3
16134,"#ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike  

You've been fooled by Greta Thunberg:",2
16136,"Global Climate Strike Seattle
March 25, 2022 #PeopleNotProfits 
#FossilFuelsSuck #FridaysForFuture #ClimateStrike #ClimateJustice #FaceTheClimateEmergency https://t.co/EjOzZmcqXL",1
16138,"Climate strike week 68 

#ClimateAction #FridaysForFuture #ClimateStrike #climateTech https://t.co/inBkYKIfiK",1
16139,"Every child should plant a tree, bush or flower with a parent or teacher. It will help connect them to nature and the environment 
#Children #biodiversity #ClimateCrisis #deforestation #environment #FridaysForFuture #trees #education",1
16140,"GretaThunberg: RT @Markspecter1: School strike for climate. We can't adapt to loss and damage.
#SchoolStrike4Climate #FridaysForFuture  @GretaThunberg @Riseupmovt https://t.co/rdEKUCr2V3",1
16141,"📢 ONE WEEK UNTIL THE NEXT GLOBAL CLIMATE STRIKE 📢
Join us on March 25 as we demand policymakers &amp; world leaders to prioritize #PeopleNotProfit! 
Find out more: https://t.co/4vSZMw5LoT

If you are striking, register your strike: https://t.co/vC89Yu5i8C
#FridaysForFuture https://t.co/YlNZMOhcvn",1
16144,"📍Moulvibazar 
Global Climate Strike
Polluters must Pay #Reparations, Limit emissions!
#LossAndDamage Finance NOW✊
#PeopleNotProfit #FridaysForFuture 
#peoplenotprofit 
YouthNet https://t.co/xWZqqJ1Pzk",1
16146,"Say no to deforestation to combat climate change 
#FFFmapa #FridaysForFuture @vanessa_vash @eve_chantel @Riseupmovt https://t.co/CJqKRMLiXU",1
16147,"In UGANDA we cannot drink oil we cannot eat coal. Thats why we are against EACOP fake project. 

📍📍School strike week 79. #FridaysForFuture #ClimateStrike #PeopleNotProfit @GretaThunberg #SchoolStrike4Climate https://t.co/Uc4Bdoud8G",3
16149,"📢 ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢

Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! 

Find out more: https://t.co/kFHIl7cX1A

#FridaysForFuture 
Design made by: @namevdelang https://t.co/QXoWV1KUrt",1
16151,"I have solutions. Please help me today. Thanks

#ClimateActivists #FridaysForFuture #ClimateStrike #Peacemaker #XRP #ClimateActionNow #ClimateMoms #readers #books 
@GreensActivist @lifewithsommer
@XRebellionUK @domipalmer @XRBoston @lucierussell12 @ExtinctionR @Angus_Climate",1
16152,Thank you for your work hard work. Help us promote the #FridaysforFuture marches across Canada - including in Ottawa. #VoteforClimate @RBCo2lonization #OttClimateStrike https://t.co/OHLMZBze1z,1
16153,Today is a Friday for the Future! Together with Sebastian Vettel we are supporting the Fridays For Future movement and hereby spreading their messages from the streets to you for a peaceful world! #savetheplanet #peaceforukraine #fridaysforfuture https://t.co/a507n8tXqG,3
16155,"#ThinkGreenActGreen
Thank you to the @AusHCKenya for your support towards empowering our woman and youths in Kitui county. They are here with skills and and showing their products ready to impact the community. #ClimateAction #ClimateCrisis #ClimateEmergency #FridaysForFuture https://t.co/4qoV4LyXt7",1
16157,"@gretathunberg@botsin.space 🔗 https://t.co/90EZFgSfXV
-
Climate strike week 227. The climate crisis doesn’t go on holiday. #FridaysForFuture #ClimateStrike #PeopleNotProfit",1
16158,"We write today about the global climate strike, the war financed by fossil fuels and structures of dominance; and about the new international just system we need and organize, standing up as #PeopleForFuture #FridaysForFuture https://t.co/2sTUTRCWRW",1
16159,"@munirawilson @Twickenhamsch @climate_london Thank you @munirawilson - we’re so grateful to you &amp; @Twickenhamsch 4 prioritising #climate #education #ClimateAction &amp; #citizenship 🙏🏼🌍

#FridaysForFuture #LCAW2022 @london_climate @london_climate",1
16160,Greenpeace: RT @GretaThunberg: School strike week 188. Thousands of people showed up to the climate strike in Stockholm! #FridaysForFuture #PeopleNotProfit #ClimateStrike https://t.co/DJLR14XJ8D,3
16163,"Thank you for your work &amp; sharing! 

Please join and twiff All Activists Awesome work!

❤️🇺🇦🇾🇪☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

Getting you on the #FridaysForFuture.org/map

@FFFMapCount #EarthDay2022

#Twiff, 1, #ClimateCrisis, UK",1
16168,"📍Chattogram 
Global Climate Strike
🇯🇵 stop financing coal in #Matarbari.  
Polluters must Pay #Reparations, Limit emissions!
#LossAndDamage Finance NOW✊
#PeopleNotProfit #FridaysForFuture 
#peoplenotprofit 
#YouthNet #YPSA @SCinBD https://t.co/asVxDEwdBJ",1
16169,"Fridays for Future :: Sept 30 Noon - Palo Alto Civic Center (Week #38) - https://t.co/js1uYkUqNt
#FridaysForFuture
#PeopleNotProfit
#ClimateStrike
#ClimateActionNow
@FFFUnitedStates
@polimatt1 https://t.co/3RJQ7pSYZf",3
16171,"School Strike for Climate
#ClimateActionNow 
#FridaysForFuture
#FFF
@Riseupmovt https://t.co/itQJdD65bU",1
16172,"#Renewables #Greenwashing  #ClimateStrike   #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange     

You've been fooled by Greta Thunberg:",2
16173,"Fridays for Future :: July 15 Noon - Palo Alto Civic Center (Week #27) - https://t.co/YjeaPXaNTA
#FridaysForFuture
#PeopleNotProfit
#ClimateStrike
#ClimateActionNow
@FFFUnitesStates
@polimatt1 https://t.co/1EhixpV0gl",3
